k	5.20	9.146	10.20	11.30	14.9	15.30	courses		skate	tshirts
246	0	0.8368493151	0.245	0.4843333333	0.1133333333	0.595	0.7415068493	0	0.4836111111
247	0	0.8364383562	0.2405	0.4836666667	0.1122222222	0.5926666667	0.7402054795	0	0.4805
248	0	0.835890411	0.238	0.4823333333	0.1111111111	0.592	0.7393150685	0	0.4783888889
249	0	0.8351369863	0.2355	0.4806666667	0.1077777778	0.5916666667	0.7380821918	0	0.4779444444
250	0	0.8345205479	0.234	0.4786666667	0.1077777778	0.59	0.7370547945	0	0.4778333333
251	0	0.8341780822	0.233	0.477	0.1066666667	0.587	0.7359589041	0	0.4775
252	0	0.8334931507	0.2315	0.4753333333	0.1033333333	0.5853333333	0.7349315068	0	0.4739444444
253	0	0.8325342466	0.2305	0.472	0.1022222222	0.5836666667	0.7339041096	0	0.4712222222
254	0	0.8317123288	0.229	0.4706666667	0.1	0.5836666667	0.7330136986	0	0.4688888889
255	0	0.8308219178	0.2275	0.4696666667	0.0988888889	0.5823333333	0.7318493151	0	0.4686666667
256	0	0.8301369863	0.2235	0.4676666667	0.0955555556	0.5806666667	0.730890411	0	0.468
257	0	0.8295890411	0.22	0.465	0.0944444444	0.5796666667	0.7299315068	0	0.4673333333
258	0	0.829109589	0.2195	0.4633333333	0.0944444444	0.579	0.7286986301	0	0.4641111111
259	0	0.8285616438	0.216	0.462	0.0922222222	0.578	0.7276712329	0	0.4628888889
260	0	0.8282191781	0.214	0.4613333333	0.0911111111	0.5756666667	0.7266438356	0	0.4618333333
261	0	0.8279452055	0.212	0.4606666667	0.09	0.5736666667	0.7254794521	0	0.4615
262	0	0.8276712329	0.211	0.459	0.09	0.5723333333	0.7245890411	0	0.4607222222
263	0	0.8268493151	0.2085	0.458	0.09	0.572	0.7235616438	0	0.4596666667
264	0	0.8259589041	0.207	0.4563333333	0.09	0.571	0.7226712329	0	0.4588333333
265	0	0.8254109589	0.2045	0.4553333333	0.09	0.57	0.7215068493	0	0.4585555556
266	0	0.8250684932	0.203	0.4536666667	0.0877777778	0.5693333333	0.7203424658	0	0.4531666667
